classification,code,current_label_en,current_label_pt,status,risk_review,old_label_en,recovered_en,recovered_pt,diagnosis_count,diagnosis_codes,diagnoses_en,diagnoses_pt,review_en,review_pt,fact_check_notes,source_notes,review_status
NIC,6400,Abuse Protection Support,Apoio à Proteção contra Abuso,AUTHOR_NEW,HIGH,,,,1,00272,Risk for female genital mutilation,Risco de mutilação genital feminina,"NIC 6400 — Abuse Protection Support. Local example activities: speak with the girl/woman privately and sensitively, assess immediate safety and risk of female genital mutilation or other abuse, and avoid blaming or coercive questioning; do not perform, facilitate or medicalize FGM and follow applicable safeguarding and mandatory-reporting requirements; document concerns objectively and preserve confidentiality within legal/safety limits; assess for physical, obstetric, urologic, sexual and psychological complications in those already affected and offer trauma-informed care; arrange referral to appropriate safeguarding, specialist health, mental-health and social-support services.","NIC 6400 — Apoio à Proteção contra Abuso. Exemplos locais de atividades: conversar de forma privada e sensível com a menina/mulher, avaliar segurança imediata e risco de mutilação genital feminina ou outros abusos e evitar perguntas culpabilizadoras ou coercitivas; não realizar, facilitar nem medicalizar MGF e seguir os requisitos aplicáveis de proteção e notificação obrigatória; documentar preocupações de forma objetiva e preservar a confidencialidade dentro dos limites legais/de segurança; avaliar complicações físicas, obstétricas, urológicas, sexuais e psicológicas em pessoas já afetadas e oferecer cuidado informado pelo trauma; organizar encaminhamento para serviços apropriados de proteção, saúde especializada, saúde mental e apoio social.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://www.who.int/publications/i/item/9789240107281,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,6410,Allergy Management,Controle de Alergias,AUTHOR_NEW,HIGH,,,,1,00217,Risk for allergic reaction,Risco de reação alérgica,"NIC 6410 — Allergy Management. Local example activities: obtain and verify the allergen/reaction history and clearly record clinically significant allergies and the reaction type; reduce avoidable exposure by checking medicines, foods, products and procedures against the documented allergy and communicating the risk during handovers/transfers; teach the person/caregiver how to recognize early symptoms and follow the prescribed allergy/anaphylaxis action plan, including correct use of an adrenaline auto-injector when prescribed; monitor promptly after suspected exposure for airway, breathing, circulation and skin/mucosal features; activate emergency treatment immediately for suspected anaphylaxis and arrange appropriate follow-up.","NIC 6410 — Controle de Alergias. Exemplos locais de atividades: obter e confirmar o histórico de alérgeno/reação e registrar claramente alergias clinicamente relevantes e o tipo de reação; reduzir exposição evitável verificando medicamentos, alimentos, produtos e procedimentos em relação à alergia documentada e comunicando o risco nas passagens de plantão/transferências; ensinar a pessoa/cuidador a reconhecer sintomas iniciais e seguir o plano prescrito para alergia/anafilaxia, incluindo uso correto do autoinjetor de adrenalina quando prescrito; após exposição suspeita, monitorar prontamente manifestações de vias aéreas, respiração, circulação e pele/mucosas; acionar tratamento de emergência imediatamente diante de suspeita de anafilaxia e organizar acompanhamento apropriado.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://www.nice.org.uk/guidance/ng258/chapter/Documenting-suspected-anaphylaxis,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,6440,Delirium Management,Controle do Delirium,AUTHOR_NEW,STANDARD,,,,1,00128,Acute confusion,Confusão aguda,"NIC 6440 — Delirium Management. Local example activities: confirm acute onset or fluctuation and use the locally recommended delirium assessment tool while urgently looking for causes rather than treating confusion as a behavioural problem; provide calm reorientation, familiar staff or objects, adequate lighting, glasses or hearing aids and a consistent sleep-wake environment; address pain, infection, hypoxia, dehydration or constipation, immobility, nutrition and medicines through the multidisciplinary plan and avoid unnecessary catheters or restraints; involve family or carers for baseline information and reassurance; escalate neurological deterioration, severe agitation threatening safety or an unresolved medical cause promptly.","NIC 6440 — Controle do Delirium. Exemplos locais de atividades: confirmar início agudo ou flutuante e utilizar ferramenta local recomendada para delirium enquanto se buscam causas com urgência em vez de tratar confusão como problema comportamental; oferecer reorientação calma, profissionais ou objetos familiares, iluminação adequada, óculos ou aparelhos auditivos e ambiente consistente de sono-vigília; abordar dor, infecção, hipóxia, desidratação ou constipação, imobilidade, nutrição e medicamentos pelo plano multiprofissional e evitar cateteres ou restrições desnecessários; envolver família ou cuidadores para linha de base e tranquilização; escalar deterioração neurológica, agitação grave com risco ou causa médica não resolvida prontamente.",Delirium examples aligned with NICE CG103; emphasizes cause-finding and non-drug measures.,https://www.nice.org.uk/guidance/cg103/chapter/Recommendations,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,6460,Dementia Management,Controle da Demência,AUTHOR_NEW,STANDARD,,,,1,00129,Chronic confusion,Confusão crônica,"NIC 6460 — Dementia Management. Local example activities: learn the person’s history, routines, communication style, abilities, preferences and triggers and use these to individualize care; maintain orientation and function with familiar routines, meaningful activity, mobility, sensory aids and opportunities to make choices rather than repeatedly testing memory; simplify communication and environment and investigate pain, infection, constipation, medicines or unmet needs when behaviour changes; support eating and drinking and safe swallowing and involve carers with consent while monitoring caregiver burden; treat sudden fluctuation as possible delirium and arrange review for new safety or functional decline.","NIC 6460 — Controle da Demência. Exemplos locais de atividades: conhecer história, rotinas, estilo de comunicação, capacidades, preferências e gatilhos da pessoa e usar isso para individualizar cuidados; manter orientação e função com rotinas familiares, atividade significativa, mobilidade, recursos sensoriais e oportunidades de escolha em vez de testar memória repetidamente; simplificar comunicação e ambiente e investigar dor, infecção, constipação, medicamentos ou necessidades não atendidas quando comportamento mudar; apoiar alimentação e hidratação e deglutição segura e envolver cuidadores com consentimento, monitorando sobrecarga; tratar flutuação súbita como possível delirium e organizar revisão diante de novo risco ou declínio funcional.",Dementia care aligned with NICE person-centred guidance and delirium differentiation.,https://www.nice.org.uk/guidance/ng97/chapter/Recommendations | https://www.nice.org.uk/guidance/cg103/chapter/Recommendations,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,6482,Environmental Management: Comfort,Controle do Ambiente: Conforto,AUTHOR_NEW,STANDARD,,,,3,00342; 00378; 00380,Impaired end-of-life comfort syndrome | Readiness for enhanced physical comfort | Impaired physical comfort,Síndrome de conforto no fim da vida prejudicada | Prontidão para maior conforto físico | Conforto físico prejudicado,"NIC 6482 — Environmental Management: Comfort. Local example activities: ask the person what is physically uncomfortable now, such as pain, breathlessness, position, temperature, light or noise, dryness, nausea, clothing, bedding or devices, and which environmental changes they prefer; adjust position, bedding, room temperature, lighting, sound and privacy and remove avoidable device pressure or clutter while maintaining safety; coordinate prescribed symptom treatment and provide mouth or skin care and supportive touch only when desired; adapt the environment to cultural, sensory and end-of-life preferences and facilitate family presence or solitude as chosen; reassess comfort after each change and escalate uncontrolled symptoms rather than relying on environmental measures alone.","NIC 6482 — Controle do Ambiente: Conforto. Exemplos locais de atividades: perguntar o que está fisicamente desconfortável agora, como dor, falta de ar, posição, temperatura, luz ou ruído, ressecamento, náusea, roupas, cama ou dispositivos, e quais mudanças ambientais prefere; ajustar posição, roupa de cama, temperatura, iluminação, som e privacidade e remover pressão ou desordem evitáveis de dispositivos mantendo segurança; coordenar tratamento sintomático prescrito e realizar cuidados de boca ou pele e toque de apoio apenas quando desejado; adaptar ambiente a preferências culturais, sensoriais e de fim de vida e facilitar presença familiar ou solitude conforme escolha; reavaliar conforto após cada mudança e escalar sintomas não controlados em vez de depender só do ambiente.",Comfort-environment examples aligned with WHO palliative-care principles.,https://www.who.int/news-room/fact-sheets/detail/palliative-care,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
NIC,6487,Environmental Management: Violence Prevention,Controle do Ambiente: Prevenção da Violência,RECOVERED_FACT_CHECK_REQUIRED,STANDARD,Environmental Management: Violence Prevention,NIC 6487 — Environmental Management: Violence Prevention. Example activities: Assess triggers and environmental risks; reduce stimulation when appropriate; use de-escalation and follow local safety procedures.,NIC 6487 — Prevenção da violência (English: Environmental Management: Violence Prevention). Exemplos de atividades: Avaliar gatilhos e riscos ambientais; reduzir estímulos quando apropriado; usar desescalada e seguir procedimentos locais de segurança.,1,00138,Risk for other-directed violence,Risco de violência direcionada a terceiros,"NIC 6487 — Environmental Management: Violence Prevention. Local example activities: identify individual triggers, early warning signs, prior effective de-escalation strategies and environmental factors that increase risk; reduce unnecessary noise, crowding, confrontation and access to obvious hazards while maintaining dignity and the least restrictive environment; ensure staff know the agreed crisis/risk plan and designate one calm lead communicator during escalation; use respectful verbal/non-verbal de-escalation, personal space and options before restrictive measures; if risk becomes imminent, prioritize safety, summon trained assistance and follow local emergency/restrictive-intervention policy.","NIC 6487 — Controle do Ambiente: Prevenção da Violência. Exemplos locais de atividades: identificar gatilhos individuais, sinais precoces, estratégias de desescalada previamente eficazes e fatores ambientais que aumentem o risco; reduzir ruído, aglomeração, confronto e acesso a perigos óbvios desnecessários, mantendo dignidade e o ambiente menos restritivo possível; garantir que a equipe conheça o plano de crise/risco e designar um comunicador principal calmo durante a escalada; utilizar desescalada verbal/não verbal respeitosa, espaço pessoal e opções antes de medidas restritivas; se o risco se tornar iminente, priorizar segurança, acionar assistência treinada e seguir protocolo local de emergência/intervenção restritiva.","Recovered text was treated only as a candidate. This replacement was re-checked against the CURRENT code/label and linked diagnoses, then rewritten where needed for specificity, contemporary clinical practice, scope boundaries, observable evaluation, and safety. Locally authored example guidance; not verbatim or official NIC/NOC activity/indicator wording.",https://www.nice.org.uk/guidance/NG10/chapter/recommendations,EVIDENCE_REVIEWED_RECOVERED_OR_DRIFT_DRAFT
NIC,6490,Fall Prevention,Prevenção de Quedas,RECOVERED_FACT_CHECK_REQUIRED,STANDARD,Fall Prevention,NIC 6490 — Fall Prevention. Example activities: Assess fall risk; keep the environment uncluttered and call device accessible; assist transfers and ambulation as needed.,NIC 6490 — Prevenção de quedas (English: Fall Prevention). Exemplos de atividades: Avaliar risco de queda; manter ambiente desobstruído e dispositivo de chamada acessível; auxiliar transferências e deambulação conforme necessário.,2,00303; 00306,Risk for adult falls | Risk for child falls,Risco de quedas em adultos | Risco de quedas em crianças,"NIC 6490 — Fall Prevention. Local example activities: screen and assess the person’s specific fall risks, including previous falls, gait/balance, orthostatic symptoms, cognition, vision, medicines, continence and environmental hazards; keep the route clear, needed items/call system accessible and footwear and mobility aids appropriate; assist transfers and walking according to current mobility status and encourage safe strength/balance activity when appropriate; address reversible contributors through the multidisciplinary plan; document near-falls/falls and reassess risk after a fall, medication change or clinical deterioration.","NIC 6490 — Prevenção de Quedas. Exemplos locais de atividades: rastrear e avaliar riscos específicos de queda, incluindo quedas prévias, marcha/equilíbrio, sintomas ortostáticos, cognição, visão, medicamentos, continência e perigos ambientais; manter trajeto livre, itens necessários/campainha acessíveis e calçados e dispositivos de mobilidade apropriados; auxiliar transferências e caminhada conforme a mobilidade atual e estimular atividade segura de força/equilíbrio quando apropriado; abordar fatores reversíveis pelo plano multiprofissional; documentar quase-quedas/quedas e reavaliar risco após queda, mudança de medicação ou deterioração clínica.","Recovered text was treated only as a candidate. This replacement was re-checked against the CURRENT code/label and linked diagnoses, then rewritten where needed for specificity, contemporary clinical practice, scope boundaries, observable evaluation, and safety. Locally authored example guidance; not verbatim or official NIC/NOC activity/indicator wording.",https://www.cdc.gov/steadi/ | https://www.who.int/health-topics/noncommunicable-diseases/physical-activity,EVIDENCE_REVIEWED_RECOVERED_OR_DRIFT_DRAFT
NIC,6540,Infection Control,Controle de Infecção,RECOVERED_FACT_CHECK_REQUIRED,HIGH,Infection Control,NIC 6540 — Infection Control. Example activities: Perform hand hygiene; use appropriate PPE; apply aseptic technique and monitor for signs of infection.,NIC 6540 — Controle de infecção (English: Infection Control). Exemplos de atividades: Realizar higiene das mãos; usar EPI adequado; aplicar técnica asséptica e monitorar sinais de infecção.,4,00004; 00180; 00181; 00500,Risk for infection | Risk for contamination | Contamination | Risk for surgical wound infection,Risco de infecção | Risco de contaminação | Contaminação | Risco de infecção da ferida cirúrgica,"NIC 6540 — Infection Control. Local example activities: perform hand hygiene at the indicated moments and use PPE according to anticipated exposure; use aseptic technique for invasive procedures and maintain clean/aseptic care of wounds, lines, catheters and other devices according to protocol; apply appropriate transmission-based precautions and respiratory hygiene when indicated; monitor for local and systemic signs of infection and obtain specimens/administer prescribed antimicrobials using the correct technique and timing; review ongoing device need and promptly report clinical deterioration or suspected healthcare-associated infection.","NIC 6540 — Controle de Infecção. Exemplos locais de atividades: realizar higiene das mãos nos momentos indicados e usar EPI conforme a exposição prevista; utilizar técnica asséptica em procedimentos invasivos e manter cuidados limpos/assépticos com feridas, acessos, cateteres e outros dispositivos conforme protocolo; aplicar precauções baseadas na transmissão e higiene respiratória quando indicadas; monitorar sinais locais e sistêmicos de infecção e coletar amostras/administrar antimicrobianos prescritos com técnica e tempo corretos; revisar a necessidade contínua de dispositivos e comunicar prontamente deterioração clínica ou suspeita de infecção relacionada à assistência.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://www.cdc.gov/infection-control/hcp/basics/standard-precautions.html,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,6550,Infection Protection,Proteção contra Infecção,AUTHOR_NEW,HIGH,,,,1,00361,Impaired immune response,Resposta imune prejudicada,"NIC 6550 — Infection Protection. Local example activities: identify the person’s immune-compromise and specific infection risks and monitor closely for subtle as well as typical signs of infection; apply meticulous standard precautions and device/line/wound care and add protective or transmission precautions only when indicated by the clinical plan; reduce avoidable exposure to infectious contacts and teach the person/caregiver when to seek urgent review for fever or new symptoms; support nutrition, oral/skin integrity and vaccination/prophylaxis plans as prescribed; escalate rapidly when an immunocompromised person develops systemic illness or clinical deterioration.","NIC 6550 — Proteção contra Infecção. Exemplos locais de atividades: identificar o grau de imunocomprometimento e os riscos específicos de infecção e monitorar atentamente sinais sutis e típicos de infecção; aplicar rigorosamente precauções padrão e cuidados com dispositivos/acessos/feridas, acrescentando precauções protetoras ou baseadas na transmissão apenas quando indicadas pelo plano clínico; reduzir exposição evitável a contatos infecciosos e ensinar a pessoa/cuidador quando procurar avaliação urgente por febre ou novos sintomas; apoiar nutrição, integridade oral/cutânea e planos de vacinação/profilaxia conforme prescrição; escalar rapidamente quando uma pessoa imunocomprometida apresentar doença sistêmica ou deterioração clínica.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://www.cdc.gov/infection-control/hcp/basics/standard-precautions.html,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,6570,Latex Precautions,Precauções com Látex,AUTHOR_NEW,HIGH,,,,1,00042,Risk for latex allergy reaction,Risco de reação alérgica ao látex,"NIC 6570 — Latex Precautions. Local example activities: verify the latex-reaction history and prominently flag confirmed or strongly suspected latex allergy; use latex-free gloves and equipment and check procedural supplies for hidden latex exposure according to local product information; communicate the allergy before surgery, dental care, imaging or transfers so a latex-safe environment can be prepared; monitor for contact symptoms or systemic reaction after accidental exposure; if anaphylaxis is suspected, activate the emergency anaphylaxis pathway immediately and document the exposure and response.","NIC 6570 — Precauções com Látex. Exemplos locais de atividades: confirmar o histórico de reação ao látex e sinalizar de forma destacada alergia confirmada ou fortemente suspeita; utilizar luvas e equipamentos sem látex e verificar materiais de procedimentos quanto a exposições ocultas conforme informações locais dos produtos; comunicar a alergia antes de cirurgia, atendimento odontológico, exames ou transferências para que um ambiente seguro em relação ao látex seja preparado; monitorar sintomas de contato ou reação sistêmica após exposição acidental; se houver suspeita de anafilaxia, acionar imediatamente o protocolo de emergência e documentar a exposição e a resposta.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://www.nice.org.uk/guidance/ng258/chapter/Documenting-suspected-anaphylaxis,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,6610,Risk Identification,Identificação de Risco,RECOVERED_FACT_CHECK_REQUIRED,STANDARD,Risk Identification,NIC 6610 — Risk Identification. Example activities: Assess the specific hazard and contributing factors; implement agreed preventive measures; reassess for new or worsening risk.,NIC 6610 — Identificação de riscos (English: Risk Identification). Exemplos de atividades: Avaliar o risco específico e fatores contribuintes; implementar medidas preventivas pactuadas; reavaliar surgimento ou agravamento do risco.,10,00250; 00290; 00291; 00336; 00350; 00351; 00402; 00404; 00463; 00469,Risk for urinary tract injury | Risk for escape attempt | Risk for thrombosis | Risk for physical injury | Risk for burn injury | Risk for cold injury | Risk for occupational physical injury | Risk for occupational illness | Risk for accidental suffocation | Risk for accidental poisoning,Risco de lesão do trato urinário | Risco de tentativa de fuga | Risco de trombose | Risco de lesão física | Risco de queimaduras | Risco de lesão por frio | Risco de lesões físicas ocupacionais | Risco de doenças ocupacionais | Risco de asfixia acidental | Risco de envenenamento acidental,"NIC 6610 — Risk Identification. Local example activities: define the specific adverse event being considered rather than using a generic 'high risk' label; identify patient, treatment, environmental and social factors that increase or reduce that risk and distinguish modifiable from non-modifiable factors; agree on proportionate preventive actions and who is responsible for them; communicate the risk and prevention plan during handovers and transitions; reassess after clinical changes, new treatment, near-misses or new information and escalate when the risk becomes immediate.","NIC 6610 — Identificação de Risco. Exemplos locais de atividades: definir o evento adverso específico em consideração em vez de usar apenas o rótulo genérico 'alto risco'; identificar fatores do paciente, tratamento, ambiente e contexto social que aumentem ou reduzam o risco e distinguir fatores modificáveis dos não modificáveis; pactuar ações preventivas proporcionais e quem é responsável por elas; comunicar o risco e o plano preventivo nas passagens de cuidado; reavaliar após mudanças clínicas, novos tratamentos, quase-eventos ou novas informações e escalar quando o risco se tornar imediato.","Recovered text was treated only as a candidate. This replacement was re-checked against the CURRENT code/label and linked diagnoses, then rewritten where needed for specificity, contemporary clinical practice, scope boundaries, observable evaluation, and safety. Locally authored example guidance; not verbatim or official NIC/NOC activity/indicator wording.",https://www.nice.org.uk/guidance/CG50/chapter/recommendations,EVIDENCE_REVIEWED_RECOVERED_OR_DRIFT_DRAFT
NIC,6800,High-Risk Pregnancy Care,Cuidados na Gestação de Alto Risco,AUTHOR_NEW,HIGH,,,,1,00349,Risk for impaired maternal-fetal dyad,Risco de comprometimento da díade materno-fetal,"NIC 6800 — High-Risk Pregnancy Care. Local example activities: review the individualized obstetric risk plan and ensure timely attendance for specialist/antenatal contacts and prescribed surveillance; monitor maternal blood pressure, symptoms, weight/nutrition and relevant laboratory findings and support fetal assessment appropriate to gestation and the care plan; review medicines, adherence, tobacco/alcohol/substance exposure and barriers to care and reinforce prescribed preventive measures; teach urgent warning signs such as vaginal bleeding, severe headache/visual symptoms, severe abdominal or epigastric pain, fluid leakage, reduced fetal movement or symptoms of preterm labour; escalate promptly to obstetric assessment when maternal or fetal status changes.","NIC 6800 — Cuidados na Gestação de Alto Risco. Exemplos locais de atividades: revisar o plano obstétrico individualizado de risco e garantir comparecimento oportuno às consultas especializadas/pré-natais e à vigilância prescrita; monitorar pressão arterial materna, sintomas, peso/nutrição e resultados laboratoriais relevantes e apoiar avaliação fetal apropriada à idade gestacional e ao plano de cuidados; revisar medicamentos, adesão, exposição a tabaco/álcool/substâncias e barreiras ao cuidado e reforçar medidas preventivas prescritas; ensinar sinais de alerta que exigem avaliação urgente, como sangramento vaginal, cefaleia intensa/alterações visuais, dor abdominal ou epigástrica intensa, perda de líquido, redução dos movimentos fetais ou sintomas de trabalho de parto prematuro; escalar prontamente para avaliação obstétrica quando o estado materno ou fetal se modificar.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://www.who.int/publications/i/item/9789241549912,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,6824,Infant Care: Newborn,Cuidados com o Lactente: Recém-Nascido,RECOVERED_FACT_CHECK_REQUIRED,HIGH,Infant Care: Newborn,"NIC 6824 — Infant Care: Newborn. Example activities: Assess feeding, temperature, elimination, behavior, and caregiver needs; cluster care appropriately; support developmentally appropriate handling.","NIC 6824 — Cuidados com o lactente/recém-nascido (English: Infant Care: Newborn). Exemplos de atividades: Avaliar alimentação, temperatura, eliminação, comportamento e necessidades do cuidador; agrupar cuidados adequadamente; apoiar manejo compatível com o desenvolvimento.",1,00156,Risk for sudden infant death,Risco de morte súbita infantil,"NIC 6824 — Infant Care: Newborn. Local example activities: monitor temperature, colour, breathing, feeding effectiveness, urine/stool output and jaundice and compare with expected transition after birth; support skin-to-skin contact and responsive feeding while maintaining thermal safety and infection-prevention practices; teach and model safe sleep—supine for every sleep on a firm, flat, non-inclined separate surface without loose bedding or soft objects; support routine newborn screening, immunization and follow-up according to local policy; teach caregivers to seek urgent care for poor feeding, lethargy, breathing difficulty, fever/temperature instability, worsening jaundice or other signs of illness.","NIC 6824 — Cuidados com o Lactente: Recém-Nascido. Exemplos locais de atividades: monitorar temperatura, coloração, respiração, eficácia da alimentação, eliminações e icterícia e comparar com a transição esperada após o nascimento; apoiar contato pele a pele e alimentação responsiva, mantendo segurança térmica e práticas de prevenção de infecção; ensinar e demonstrar sono seguro — posição supina em todo sono, em superfície própria, firme, plana e não inclinada, sem roupas de cama soltas ou objetos macios; apoiar triagens neonatais, imunização e seguimento de rotina conforme política local; ensinar cuidadores a buscar atendimento urgente diante de alimentação ruim, letargia, dificuldade respiratória, febre/instabilidade térmica, piora da icterícia ou outros sinais de doença.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://publications.aap.org/pediatrics/article/150/1/e2022057990/188304/Sleep-Related-Infant-Deaths-Updated-2022 | https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,6924,Phototherapy: Neonate,Fototerapia: Neonato,AUTHOR_NEW,HIGH,,,,2,00194; 00230,Neonatal Hyperbilirubinemia | Risk for neonatal hyperbilirubinemia,Hiperbilirrubinemia neonatal | Risco de hiperbilirrubinemia neonatal,"NIC 6924 — Phototherapy: Neonate. Local example activities: verify the phototherapy order, treatment threshold and device settings and expose the prescribed skin surface while using eye protection and other device-specific safety measures; maintain thermal stability and continue feeding to support hydration and bilirubin clearance, assessing intake, urine/stool output and weight; obtain bilirubin measurements at the intervals ordered and trend the trajectory rather than relying on visual jaundice alone; inspect skin and eyes and check the infant’s position and device distance/irradiance according to local equipment policy; promptly escalate a rising bilirubin level, poor feeding/dehydration, neurological signs or approach to an exchange-transfusion/escalation threshold.","NIC 6924 — Fototerapia: Neonato. Exemplos locais de atividades: confirmar a prescrição de fototerapia, o limiar terapêutico e as configurações do equipamento e expor a superfície cutânea indicada, utilizando proteção ocular e outras medidas de segurança específicas do dispositivo; manter estabilidade térmica e continuar a alimentação para favorecer hidratação e eliminação de bilirrubina, avaliando ingestão, diurese/evacuações e peso; obter dosagens de bilirrubina nos intervalos prescritos e acompanhar a tendência, sem depender apenas da avaliação visual da icterícia; inspecionar pele e olhos e verificar posição do bebê e distância/irradiância do equipamento conforme política local; escalar prontamente elevação da bilirrubina, alimentação inadequada/desidratação, sinais neurológicos ou aproximação do limiar de exsanguíneotransfusão/escalonamento.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://publications.aap.org/pediatrics/article/150/3/e2022058859/188726/Clinical-Practice-Guideline-Revision-Management-of,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,6960,Prenatal Care,Cuidados Pré-Natais,AUTHOR_NEW,HIGH,,,,3,00208; 00221; 00227,Readiness for enhanced childbearing process | Ineffective childbearing process | Risk for ineffective childbearing process,Preparação para um processo de gestação aprimorado | Processo de gravidez ineficaz | Risco de processo reprodutivo ineficaz,"NIC 6960 — Prenatal Care. Local example activities: support regular antenatal contacts and completion of scheduled maternal and fetal assessments, including blood pressure, relevant laboratory tests and fetal growth/assessment according to gestation and local guidance; review nutrition, prescribed supplements, medicines, vaccination and tobacco/alcohol/substance exposure; address common pregnancy symptoms and barriers to care and provide individualized education on birth, breastfeeding and postpartum planning; teach when to seek urgent assessment for bleeding, severe headache/visual symptoms, severe abdominal pain, fluid leakage, reduced fetal movement, fever or labour symptoms; document findings and coordinate referral when risk factors or complications are identified.","NIC 6960 — Cuidados Pré-Natais. Exemplos locais de atividades: apoiar contatos pré-natais regulares e a realização das avaliações maternas e fetais programadas, incluindo pressão arterial, exames laboratoriais relevantes e avaliação/crescimento fetal conforme idade gestacional e diretrizes locais; revisar nutrição, suplementos prescritos, medicamentos, vacinação e exposição a tabaco/álcool/substâncias; abordar sintomas comuns da gestação e barreiras ao cuidado e oferecer educação individualizada sobre parto, amamentação e planejamento pós-parto; ensinar quando buscar avaliação urgente diante de sangramento, cefaleia intensa/alterações visuais, dor abdominal intensa, perda de líquido, redução dos movimentos fetais, febre ou sintomas de trabalho de parto; documentar achados e coordenar encaminhamento quando forem identificados fatores de risco ou complicações.",Evidence-reviewed locally authored example guidance; not verbatim or official NIC/NOC activity/indicator text. Checked for alignment with the current classification label and the linked diagnoses; avoids fixed numeric NOC targets unless clinically meaningful and preserves escalation/scope boundaries for high-risk care.,https://www.who.int/publications/i/item/9789241549912,EVIDENCE_REVIEWED_HIGH_RISK_DRAFT
NIC,7040,Caregiver Support,Apoio ao Cuidador,AUTHOR_NEW,STANDARD,,,,2,00366; 00401,Excessive caregiving burden | Risk for excessive caregiving burden,sobrecarga excessiva de cuidados | Risco de sobrecarga de cuidados,"NIC 7040 — Caregiver Support. Local example activities: ask the caregiver what tasks they perform, time burden, sleep, physical and mental health, confidence, competing responsibilities and what support they actually want; identify signs of burnout, depression, injury risk, financial strain or inability to provide required care safely; provide condition-specific skills training, written plans and teach-back and arrange respite, social, financial, peer or professional resources when available; include the caregiver in planning with the patient’s consent while protecting both people’s autonomy and boundaries; review burden regularly and escalate safeguarding concerns or caregiver health deterioration.","NIC 7040 — Apoio ao Cuidador. Exemplos locais de atividades: perguntar ao cuidador quais tarefas realiza, tempo gasto, sono, saúde física e mental, confiança, responsabilidades concorrentes e que apoio realmente deseja; identificar sinais de esgotamento, depressão, risco de lesão, dificuldade financeira ou incapacidade de prestar cuidado necessário com segurança; fornecer treinamento específico, planos escritos e teach-back e organizar descanso, apoio social, financeiro, de pares ou profissional quando disponível; incluir cuidador no planejamento com consentimento do paciente preservando autonomia e limites de ambos; revisar sobrecarga regularmente e escalar proteção ou deterioração da saúde do cuidador.","Caregiver support reviewed for burden, skills and autonomy.",https://www.nice.org.uk/guidance/ng97/chapter/Recommendations | https://www.who.int/teams/mental-health-and-substance-use/treatment-care/who-caregivers-skills-training-for-families-of-children-with-developmental-delays-and-disorders,EVIDENCE_REVIEWED_AUTHOR_NEW_DRAFT
